"date","plot_match","lon","lat","mean_sol","max_temp","min_temp","total_net_sol","total_net_clear_sol","precip_ecmwf","lai_predic","CLYPPT_M_sl1_1km_ll","SLTPPT_M_sl1_1km_ll","SNDPPT_M_sl1_1km_ll","ORCDRC_M_sl1_1km_ll","CECSOL_M_sl1_1km_ll","precip_trmm"
2010-06-19,"MAR-030",36.624573,-15.317267,3520493.96875,292.55908203125,287.6328125,44124766.5,30835696.25,0.00245809555053711,NA,25,11,65,2,13,0
2010-06-20,"MAR-030",36.624573,-15.317267,4282426.125,294.1630859375,288.046875,43955668.5,31049217.75,0.00062870979309082,NA,25,11,65,2,13,0
2010-06-21,"MAR-030",36.624573,-15.317267,4262336.5,294.228271484375,286.116455078125,43900109,31038970,0.000691890716552734,NA,25,11,65,2,13,0
2010-06-22,"MAR-030",36.624573,-15.317267,4569513.875,295.593017578125,287.57421875,43833046.25,31150892.25,0.000259160995483398,NA,25,11,65,2,13,0
2010-06-23,"MAR-030",36.624573,-15.317267,4667111.09375,297.258544921875,288.67041015625,43918174.5,30843760.25,0,NA,25,11,65,2,13,0
2010-06-24,"MAR-030",36.624573,-15.317267,4434476.5,296.767822265625,289.539306640625,44008203,30672285.75,0.000270843505859375,NA,25,11,65,2,13,0
2010-06-25,"MAR-030",36.624573,-15.317267,4806515.84375,296.213623046875,287.983642578125,43889997,30950476.75,0,NA,25,11,65,2,13,0
2010-06-26,"MAR-030",36.624573,-15.317267,4260238.3125,295.072509765625,288.287841796875,43914622.25,31030439.5,0.000398635864257812,NA,25,11,65,2,13,0
2010-06-27,"MAR-030",36.624573,-15.317267,4873718.5,296.7412109375,285.0615234375,43974731.5,30822192.75,0,NA,25,11,65,2,13,0
2010-06-28,"MAR-030",36.624573,-15.317267,4460636.78125,296.057373046875,287.691162109375,44103985.5,30638504,0,NA,25,11,65,2,13,0
2010-06-29,"MAR-030",36.624573,-15.317267,4109514.625,295.592529296875,289.706298828125,44149130,30751070.5,0.000643253326416016,NA,25,11,65,2,13,0
2010-06-30,"MAR-030",36.624573,-15.317267,4200242.84375,295.9482421875,289.28515625,44356598,30287133.5,0.000223159790039062,NA,25,11,65,2,13,0
2010-07-01,"MAR-030",36.624573,-15.317267,3696981.40625,295.63720703125,289.934814453125,44289792.5,30572016,0.000929832458496094,NA,25,11,65,2,13,0
2010-07-02,"MAR-030",36.624573,-15.317267,3307425.5625,292.80224609375,288.955078125,44343255.75,30886913.75,0.00297069549560547,NA,25,11,65,2,13,0
2010-07-03,"MAR-030",36.624573,-15.317267,3552326.40625,293.3232421875,288.868408203125,44402192.5,31046326.5,0.00286364555358887,NA,25,11,65,2,13,0
2010-07-04,"MAR-030",36.624573,-15.317267,4854332.34375,296.481201171875,286.848388671875,44251996.25,31326348.75,0.000680446624755859,NA,25,11,65,2,13,0
2010-07-05,"MAR-030",36.624573,-15.317267,5333060.8125,296.27978515625,286.11181640625,44217150.25,31390659.75,0,NA,25,11,65,2,13,0
2010-07-06,"MAR-030",36.624573,-15.317267,4811036.375,294.919921875,285.437744140625,44303384,31425618.25,0.000108718872070312,NA,25,11,65,2,13,0
2010-07-07,"MAR-030",36.624573,-15.317267,5049528.03125,295.097412109375,286.011962890625,44362373.5,31642101,0.000837564468383789,NA,25,11,65,2,13,0
2010-07-08,"MAR-030",36.624573,-15.317267,4672149.75,294.388671875,285.04833984375,44591289.75,31252753.75,0,NA,25,11,65,2,13,0
2010-07-09,"MAR-030",36.624573,-15.317267,4887272.625,296.015625,285.744140625,44736384.5,31308228.5,0,NA,25,11,65,2,13,0
2010-07-10,"MAR-030",36.624573,-15.317267,4626312.71875,295.90185546875,288.015625,44863892.5,31308816.25,6.103515625e-05,NA,25,11,65,2,13,0
2010-07-11,"MAR-030",36.624573,-15.317267,5376919.53125,298.372314453125,286.1982421875,44877463.5,31463417.5,0,NA,25,11,65,2,13,0
2010-07-12,"MAR-030",36.624573,-15.317267,5207245.34375,299.119140625,286.249267578125,45060179.5,31349230.5,0,NA,25,11,65,2,13,0
2010-07-13,"MAR-030",36.624573,-15.317267,4963406.625,297.61865234375,288.663818359375,45165637.5,31496895,0,NA,25,11,65,2,13,0
2010-07-14,"MAR-030",36.624573,-15.317267,3836202.75,293.3056640625,288.39208984375,45516195,31623389,0.00223970413208008,NA,25,11,65,2,13,0
2010-07-15,"MAR-030",36.624573,-15.317267,4397636.875,295.171875,286.824951171875,45613812.25,31626266,0.000266551971435547,NA,25,11,65,2,13,0
2010-07-16,"MAR-030",36.624573,-15.317267,4722048.6875,296.791748046875,285.732421875,45667825,31694870.75,0,NA,25,11,65,2,13,0
2010-07-17,"MAR-030",36.624573,-15.317267,4605454.03125,297.8017578125,287.150634765625,45774329.75,31878360.75,0,NA,25,11,65,2,13,0
2010-07-18,"MAR-030",36.624573,-15.317267,5026700.65625,296.66357421875,287.691650390625,45998495,31873767.25,0,NA,25,11,65,2,13,0
2010-07-19,"MAR-030",36.624573,-15.317267,4877183.09375,295.312744140625,287.384521484375,46118262,32215908,0,NA,25,11,65,2,13,0
2010-07-20,"MAR-030",36.624573,-15.317267,4952996.1875,296.11962890625,287.70458984375,46335332.5,32225751.5,0,NA,25,11,65,2,13,0
2010-07-21,"MAR-030",36.624573,-15.317267,4999342.125,297.068603515625,286.7685546875,46544289.5,32254715.25,0,NA,25,11,65,2,13,0
2010-07-22,"MAR-030",36.624573,-15.317267,4905494.5,296.635498046875,288.396728515625,46748630.5,32420282.75,0,NA,25,11,65,2,13,0
2010-07-23,"MAR-030",36.624573,-15.317267,4901445.375,296.006103515625,288.69775390625,46869465,32826964.75,0.000317573547363281,NA,25,11,65,2,13,0
2010-07-24,"MAR-030",36.624573,-15.317267,4868138.65625,296.618896484375,287.85400390625,47166747.5,32599723,0,NA,25,11,65,2,13,0
2010-07-25,"MAR-030",36.624573,-15.317267,4700065.84375,296.818603515625,288.150146484375,47457685.5,32660498,0.000490188598632812,NA,25,11,65,2,13,0
2010-07-26,"MAR-030",36.624573,-15.317267,5171635.34375,297.510986328125,287.605224609375,47591688,32869322.5,0,NA,25,11,65,2,13,0
2010-07-27,"MAR-030",36.624573,-15.317267,5367766.8125,297.864501953125,288.405029296875,47704444.5,33264459.5,0,NA,25,11,65,2,13,0
2010-07-28,"MAR-030",36.624573,-15.317267,5400860.875,298.163330078125,285.495361328125,47843279,33480628.5,0,NA,25,11,65,2,13,0
2010-07-29,"MAR-030",36.624573,-15.317267,5674943.53125,297.8427734375,285.84814453125,47997484.5,33780584.75,0,NA,25,11,65,2,13,0
2010-07-30,"MAR-030",36.624573,-15.317267,4786335.28125,294.35400390625,286.291748046875,48300096.5,33826410.5,0.000286102294921875,NA,25,11,65,2,13,0
2010-07-31,"MAR-030",36.624573,-15.317267,3586269.71875,292.119140625,288.593994140625,48756398.5,33960080,0.00218677520751953,NA,25,11,65,2,13,0
2010-08-01,"MAR-030",36.624573,-15.317267,4780164.5625,295.101806640625,287.8330078125,48841091.5,34189176,0.000118255615234375,NA,25,11,65,2,13,0
2010-08-02,"MAR-030",36.624573,-15.317267,4736379.46875,295.7060546875,287.750244140625,49118715.5,34057388.5,0.000102043151855469,NA,25,11,65,2,13,0
2010-08-03,"MAR-030",36.624573,-15.317267,4893566.65625,296.205078125,288.63037109375,49290757,34300896.75,0.000341534614562988,NA,25,11,65,2,13,0
2010-08-04,"MAR-030",36.624573,-15.317267,5034480.6875,295.963134765625,288.891357421875,49386156.5,34800836.25,0.000118255615234375,NA,25,11,65,2,13,0
2010-08-05,"MAR-030",36.624573,-15.317267,5513036.40625,296.798828125,286.694580078125,49516475.5,35141812,0,NA,25,11,65,2,13,0
2010-08-06,"MAR-030",36.624573,-15.317267,5187956.3125,297.12060546875,287.2861328125,49786302,35230831.25,0,NA,25,11,65,2,13,0
2010-08-07,"MAR-030",36.624573,-15.317267,4672486.09375,295.6943359375,289.034423828125,50083792,35286937.25,0.000568389892578125,NA,25,11,65,2,13,0
2010-08-08,"MAR-030",36.624573,-15.317267,4723128.09375,295.857421875,288.571044921875,50371361.5,35354818.75,0.000284194946289062,NA,25,11,65,2,13,0
2010-08-09,"MAR-030",36.624573,-15.317267,5149645.53125,298.028076171875,288.221435546875,50615224,35528806.75,0,NA,25,11,65,2,13,0
2010-08-10,"MAR-030",36.624573,-15.317267,5133921.1875,299.367919921875,289.56884765625,50895295,35642059,0,NA,25,11,65,2,13,0
2010-08-11,"MAR-030",36.624573,-15.317267,3802008.375,291.859130859375,287.006103515625,51389280,35840499.75,0.0075908899307251,NA,25,11,65,2,13,0
2010-08-12,"MAR-030",36.624573,-15.317267,4466415.21875,291.55859375,286.134521484375,51335711.5,36483622.75,0.00177478790283203,NA,25,11,65,2,13,0
2010-08-13,"MAR-030",36.624573,-15.317267,4736055.625,292.416259765625,286.24169921875,51531202,36692503.75,0.00184440612792969,NA,25,11,65,2,13,0
2010-08-14,"MAR-030",36.624573,-15.317267,5236187.1875,293.656494140625,285.403076171875,51646291,37159092.25,0.000438213348388672,NA,25,11,65,2,13,0
2010-08-15,"MAR-030",36.624573,-15.317267,6276450,295.723388671875,282.639404296875,51724668,37661891.5,0,NA,25,11,65,2,13,0
2010-08-16,"MAR-030",36.624573,-15.317267,6506104.75,297.916748046875,282.919677734375,51986141.5,37843782,0,NA,25,11,65,2,13,0
2010-08-17,"MAR-030",36.624573,-15.317267,6180769.9375,295.864013671875,285.43310546875,52266854.5,38018384.75,0,NA,25,11,65,2,13,0
2010-08-18,"MAR-030",36.624573,-15.317267,6497521.875,297.03564453125,284.303466796875,52498786.5,38282794,0,NA,25,11,65,2,13,0
2010-08-19,"MAR-030",36.624573,-15.317267,6593588.8125,299.492431640625,283.872314453125,52724962,38598548.5,0,NA,25,11,65,2,13,0
2010-08-20,"MAR-030",36.624573,-15.317267,6629188,300.79833984375,284.623291015625,53026495.5,38714284.5,0,NA,25,11,65,2,13,0
2010-08-21,"MAR-030",36.624573,-15.317267,6245399.0625,297.290283203125,284.6943359375,53477381,38503368.75,0,NA,25,11,65,2,13,0
2010-08-22,"MAR-030",36.624573,-15.317267,6098533.125,298.002197265625,287.68017578125,53793712.5,38713218,0.000174999237060547,NA,25,11,65,2,13,0
2010-08-23,"MAR-030",36.624573,-15.317267,6381198.0625,299.2529296875,284.698486328125,54082791,38788644.5,0,NA,25,11,65,2,13,0
2010-08-24,"MAR-030",36.624573,-15.317267,6251023.0625,299.062255859375,286.943359375,54512095.5,38583534.25,0,NA,25,11,65,2,13,0
2010-08-25,"MAR-030",36.624573,-15.317267,5796833.59375,297.953857421875,288.76953125,54871747,38746412.25,0.000185012817382812,NA,25,11,65,2,13,0
2010-08-26,"MAR-030",36.624573,-15.317267,5442267.375,297.56982421875,289.536376953125,55187097,38823575.75,0.000333309173583984,NA,25,11,65,2,13,0
2010-08-27,"MAR-030",36.624573,-15.317267,6454231.46875,300.2314453125,289.41455078125,55328544.5,39279963.75,0.000199794769287109,NA,25,11,65,2,13,0
2010-08-28,"MAR-030",36.624573,-15.317267,6164643.1875,299.52392578125,288.788818359375,55677307.5,39321102.25,0,NA,25,11,65,2,13,0
2010-08-29,"MAR-030",36.624573,-15.317267,6387607.1875,300.220458984375,290.314453125,55904235,39658426.5,0,NA,25,11,65,2,13,0
2010-08-30,"MAR-030",36.624573,-15.317267,6693135.6875,300.538818359375,289.49462890625,56061746,40386964.5,0,NA,25,11,65,2,13,0
2010-08-31,"MAR-030",36.624573,-15.317267,6274098.53125,300.476806640625,288.439208984375,56576188,39993596.5,0,NA,25,11,65,2,13,0
2010-09-01,"MAR-030",36.624573,-15.317267,6869397.125,301.519775390625,289.078125,56743375,40478962,0,NA,25,11,65,2,13,0
2010-09-02,"MAR-030",36.624573,-15.317267,7089344.25,303.193603515625,288.81494140625,57180241,40266233.75,0,NA,25,11,65,2,13,0
2010-09-03,"MAR-030",36.624573,-15.317267,7098487,304.253173828125,290.941650390625,57493103.5,40373180,0,NA,25,11,65,2,13,0
2010-09-04,"MAR-030",36.624573,-15.317267,6075428.0625,300.46240234375,291.700927734375,57794425.5,40542791.5,4.9591064453125e-05,NA,25,11,65,2,13,0
2010-09-05,"MAR-030",36.624573,-15.317267,6592269.84375,301.064697265625,289.74560546875,57831200,41335627.75,0,NA,25,11,65,2,13,0
2010-09-06,"MAR-030",36.624573,-15.317267,7021127.3125,301.053955078125,289.408203125,57997727.5,41819791,0,NA,25,11,65,2,13,0
2010-09-07,"MAR-030",36.624573,-15.317267,7244422.125,299.91357421875,286.1171875,58133115,42387294.5,0,NA,25,11,65,2,13,0
2010-09-08,"MAR-030",36.624573,-15.317267,7276043.75,299.150146484375,286.2158203125,58364985,42705959.5,0,NA,25,11,65,2,13,0
2010-09-09,"MAR-030",36.624573,-15.317267,7183663.25,299.662841796875,285.5986328125,58718560.5,42720359.75,0,NA,25,11,65,2,13,0
2010-09-10,"MAR-030",36.624573,-15.317267,7362007.875,301.302001953125,285.840576171875,58964233.5,42980015.25,0,NA,25,11,65,2,13,6.01617479324341
2010-09-11,"MAR-030",36.624573,-15.317267,6415990,298.303466796875,288.415283203125,59396616.5,42820559,0,NA,25,11,65,2,13,11.8298816680908
2010-09-12,"MAR-030",36.624573,-15.317267,5769553.8125,297.5908203125,289.833251953125,59808587.5,42790421,0.000424861907958984,NA,25,11,65,2,13,0
2010-09-13,"MAR-030",36.624573,-15.317267,7009193.4375,299.113525390625,287.56640625,59738280,43708074.25,0,NA,25,11,65,2,13,0
2010-09-14,"MAR-030",36.624573,-15.317267,7462770.1875,301.31689453125,285.382080078125,60199793.5,43382714.5,0,NA,25,11,65,2,13,0
2010-09-15,"MAR-030",36.624573,-15.317267,7481818.625,302.3251953125,288.289306640625,60530014,43389198.25,0,NA,25,11,65,2,13,0
2010-09-16,"MAR-030",36.624573,-15.317267,7551326.25,303.71875,290.178466796875,60637113,43986823,0,NA,25,11,65,2,13,0
2010-09-17,"MAR-030",36.624573,-15.317267,7577066.125,302.869873046875,288.1416015625,60713253,44734446.25,0,NA,25,11,65,2,13,0
2010-09-18,"MAR-030",36.624573,-15.317267,7573753,301.723876953125,287.38037109375,61037483,44836156.5,0,NA,25,11,65,2,13,0
2010-09-19,"MAR-030",36.624573,-15.317267,7573978.8125,302.48828125,289.970703125,61463406,44631357.5,0,NA,25,11,65,2,13,0.896641492843628
2010-09-20,"MAR-030",36.624573,-15.317267,7720340.25,303.787841796875,289.28369140625,61653016,45037390.25,0,NA,25,11,65,2,13,32.0476989746094
2010-09-21,"MAR-030",36.624573,-15.317267,7721188.9375,303.35986328125,289.520263671875,61752004,45742481,0,NA,25,11,65,2,13,2.08252191543579
2010-09-22,"MAR-030",36.624573,-15.317267,7753292.75,303.711181640625,289.888671875,62031362,45843939.75,0,NA,25,11,65,2,13,2.14036989212036
2010-09-23,"MAR-030",36.624573,-15.317267,7799850.75,303.34423828125,289.189697265625,62375388,45819257.25,0,NA,25,11,65,2,13,0
2010-09-24,"MAR-030",36.624573,-15.317267,7746709.9375,304.05322265625,289.3388671875,62846668,45467647,0,NA,25,11,65,2,13,0
2010-09-25,"MAR-030",36.624573,-15.317267,7834046.8125,304.188232421875,288.765380859375,62920701,46127992,0,NA,25,11,65,2,13,0
2010-09-26,"MAR-030",36.624573,-15.317267,7775322.375,303.37646484375,289.713134765625,63223277,46199427.5,0,NA,25,11,65,2,13,0
2010-09-27,"MAR-030",36.624573,-15.317267,7935158.125,304.79736328125,291.02685546875,63467662,46408352,0,NA,25,11,65,2,13,0
2010-09-28,"MAR-030",36.624573,-15.317267,7648390.1875,303.625,289.5732421875,63751786,46493825.25,0,NA,25,11,65,2,13,0
2010-09-29,"MAR-030",36.624573,-15.317267,6556143.84375,300.726318359375,290.295166015625,64107757.5,46484997.5,0.000278711318969727,NA,25,11,65,2,13,0
2010-09-30,"MAR-030",36.624573,-15.317267,6831768.3125,301.862060546875,289.8896484375,64367519.5,46584402,0,NA,25,11,65,2,13,0
2010-10-01,"MAR-030",36.624573,-15.317267,7689486.4375,303.823974609375,290.81005859375,64606876.5,46799324.5,0,NA,25,11,65,2,13,0
2010-10-02,"MAR-030",36.624573,-15.317267,7812733.6875,304.5869140625,292.11962890625,64782803,47075451.75,0,NA,25,11,65,2,13,0
2010-10-03,"MAR-030",36.624573,-15.317267,8013909.375,305.109375,291.997802734375,64953248,47405749.25,0,NA,25,11,65,2,13,0
2010-10-04,"MAR-030",36.624573,-15.317267,7932722.5625,305.303955078125,293.49560546875,65210819,47569556.25,0,NA,25,11,65,2,13,0
2010-10-05,"MAR-030",36.624573,-15.317267,7825467.375,304.143798828125,291.095458984375,65480560,47736821.25,0,NA,25,11,65,2,13,0
2010-10-06,"MAR-030",36.624573,-15.317267,7990950.5625,304.368896484375,290.9111328125,65462999.5,48589859.5,0,NA,25,11,65,2,13,0
2010-10-07,"MAR-030",36.624573,-15.317267,7107173.25,302.5166015625,291.27880859375,66040109,47803814,0,NA,25,11,65,2,13,0
2010-10-08,"MAR-030",36.624573,-15.317267,7586712.125,302.65625,290.88623046875,66277538.5,47908528.5,0,NA,25,11,65,2,13,0
2010-10-09,"MAR-030",36.624573,-15.317267,8176781.3125,304.45458984375,289.517822265625,66566866.5,48179806.5,0,NA,25,11,65,2,13,0.139110684394836
2010-10-10,"MAR-030",36.624573,-15.317267,8209461.875,306.451416015625,291.311767578125,66792621,48339996.5,0,NA,25,11,65,2,13,0
2010-10-11,"MAR-030",36.624573,-15.317267,8378431.5,308.584228515625,292.999267578125,67002552,48544310,0,NA,25,11,65,2,13,2.57354760169983
2010-10-12,"MAR-030",36.624573,-15.317267,8369701.9375,309.132080078125,294.99853515625,66965632.5,49419061,0,NA,25,11,65,2,13,5.10072469711304
2010-10-13,"MAR-030",36.624573,-15.317267,8383026.4375,308.002685546875,292.186279296875,67020712,50047284.5,0,NA,25,11,65,2,13,14.0733633041382
2010-10-14,"MAR-030",36.624573,-15.317267,8433613.375,306.899169921875,293.22900390625,67399448.5,49733311.75,0,NA,25,11,65,2,13,12.3112945556641
2010-10-15,"MAR-030",36.624573,-15.317267,8491175.375,306.583251953125,293.419677734375,67661629.5,49733154.75,0,NA,25,11,65,2,13,0
2010-10-16,"MAR-030",36.624573,-15.317267,8343093.3125,306.642822265625,293.709228515625,67940108.5,49666426.75,0,NA,25,11,65,2,13,9.32041454315186
2010-10-17,"MAR-030",36.624573,-15.317267,7128347.6875,304.25634765625,293.763427734375,68395508.5,49332849,0.000273704528808594,NA,25,11,65,2,13,1.04333007335663
2010-10-18,"MAR-030",36.624573,-15.317267,7298737.625,302.878173828125,292.90234375,68453647.5,49916392.5,0.00187492370605469,NA,25,11,65,2,13,3.31547141075134
2010-10-19,"MAR-030",36.624573,-15.317267,7741130,303.440673828125,292.351806640625,68619054,49921326.75,0,NA,25,11,65,2,13,0
2010-10-20,"MAR-030",36.624573,-15.317267,7319615.75,301.751953125,293.85546875,69025529,49509136.25,0.00607967376708984,NA,25,11,65,2,13,1.1128853559494
2010-10-21,"MAR-030",36.624573,-15.317267,7417820.4375,302.021484375,292.796142578125,69288042,49639966.75,0.012082576751709,NA,25,11,65,2,13,0
2010-10-22,"MAR-030",36.624573,-15.317267,7828767.625,302.01123046875,292.024658203125,69385340.5,49906322.5,0.00540792942047119,NA,25,11,65,2,13,5.42531633377075
2010-10-23,"MAR-030",36.624573,-15.317267,8282929.6875,304.66845703125,292.619140625,69376183.5,50384994.5,0.000658988952636719,NA,25,11,65,2,13,3.01406478881836
2010-10-24,"MAR-030",36.624573,-15.317267,8628594.6875,305.88671875,292.65869140625,69367055,51040001.25,0,NA,25,11,65,2,13,15.8586177825928
2010-10-25,"MAR-030",36.624573,-15.317267,8700658.75,306.512451171875,292.74609375,69487195,51336947.5,0,NA,25,11,65,2,13,4.35880136489868
2010-10-26,"MAR-030",36.624573,-15.317267,8666957.875,307.508056640625,293.78466796875,69718020,51306187.5,0,NA,25,11,65,2,13,3.08361983299255
2010-10-27,"MAR-030",36.624573,-15.317267,8716151.5625,307.420654296875,293.85302734375,69961642.5,51234916.5,0,NA,25,11,65,2,13,1.06651520729065
2010-10-28,"MAR-030",36.624573,-15.317267,8790540.625,307.189208984375,293.060791015625,70135637.5,51372573.25,0,NA,25,11,65,2,13,5.61079692840576
2010-10-29,"MAR-030",36.624573,-15.317267,8373921.125,308.236083984375,294.2099609375,70371684.5,51274315.75,0,NA,25,11,65,2,13,2.10984516143799
2010-10-30,"MAR-030",36.624573,-15.317267,8301184,307.4853515625,295.82568359375,70663778,51020880.25,0,NA,25,11,65,2,13,0
2010-10-31,"MAR-030",36.624573,-15.317267,8176893.375,306.435791015625,295.543701171875,70742971,51379198.75,0,NA,25,11,65,2,13,0
2010-11-01,"MAR-030",36.624573,-15.317267,8535632.4375,306.628173828125,294.143798828125,70817887,51723118.5,0,NA,25,11,65,2,13,0
2010-11-02,"MAR-030",36.624573,-15.317267,8499892.625,306.123046875,292.693115234375,71005751,51719087,0,NA,25,11,65,2,13,0
2010-11-03,"MAR-030",36.624573,-15.317267,8193611.125,306.606689453125,295.1962890625,71300434.5,51409624.25,0.00056922435760498,NA,25,11,65,2,13,60.8401641845703
2010-11-04,"MAR-030",36.624573,-15.317267,8533109.625,307.74169921875,296.534912109375,71432946.5,51560090.25,0.000242233276367188,NA,25,11,65,2,13,0.319370895624161
2010-11-05,"MAR-030",36.624573,-15.317267,8805920.1875,308.483154296875,295.64794921875,71422116,52092803.5,0,NA,25,11,65,2,13,0
