"date","plot_match","lon","lat","wind_speed_mean","lai_high_mean","lai_low_mean","temp_mean","max_temp","min_temp","vpd_mean","surf_net_sol_sum","surf_net_sol_clear_sum","top_net_sol_sum","top_net_sol_clear_sum","cloud_mean","precip_sum","CLYPPT_M_sl1_1km_ll","CLYPPT_M_sl7_1km_ll","SLTPPT_M_sl1_1km_ll","SLTPPT_M_sl7_1km_ll","SNDPPT_M_sl1_1km_ll","SNDPPT_M_sl7_1km_ll","ORCDRC_M_sl1_1km_ll","ORCDRC_M_sl7_1km_ll","CECSOL_M_sl1_1km_ll","CECSOL_M_sl7_1km_ll"
2016-11-14,"MAR-030",36.624573,-15.317267,3.2261162041508,2.16555322576825,1.71478001729965,301.916068088181,307.20621410742,295.81763188191,-0.233231947561313,12788636.9105031,13010220.9170952,17089698.9683976,17249576.3241115,0.0564359432143602,0,25,36,11,10,65,54,2,2,13,12
2016-11-15,"MAR-030",36.624573,-15.317267,2.49757121293609,2.17068588738585,1.72005938399475,301.083885115063,306.47346805772,295.41630269411,-0.213966372432987,10823101.2420613,12869584.3571941,15435482.3420262,17290779.9153404,0.366716005676529,0.000144365376533945,25,36,11,10,65,54,2,2,13,12
2016-11-16,"MAR-030",36.624573,-15.317267,3.11740738852289,2.1770309614258,1.72637973447955,299.016730347956,303.764484159579,293.938282708145,-0.127554791536232,10063581.059924,12777761.8755741,14819357.5658065,17312591.7653701,0.509748269319783,0.000649852070751612,25,36,11,10,65,54,2,2,13,12
2016-11-17,"MAR-030",36.624573,-15.317267,1.29697588732558,2.18333469169845,1.73272781745004,299.499403490057,305.206494446485,294.206941269876,-0.131527033608995,9663076.60323806,12743388.3499306,14661088.2094822,17333875.528726,0.704014262534397,0.00235855324524139,25,36,11,10,65,54,2,2,13,12
2016-11-18,"MAR-030",36.624573,-15.317267,1.78318364413324,2.18963348573548,1.73901145708853,300.091388205606,305.532753976456,294.284070776912,-0.148877535509653,10948244.2372545,12728202.5610303,15665049.9250149,17357519.6872415,0.681804078352382,0.000317197901579785,25,36,11,10,65,54,2,2,13,12
2016-11-19,"MAR-030",36.624573,-15.317267,1.51431905566821,2.19595479506076,1.74530097162353,298.252006014203,303.371959926164,295.062631889696,-0.0916249701658003,8053873.20635405,12643458.9259152,12772694.1543345,17376466.9471564,0.688948061790752,0.00499554226723827,25,36,11,10,65,54,2,2,13,12
2016-11-20,"MAR-030",36.624573,-15.317267,2.39712680850067,2.20227140254401,1.75160671116139,297.618568067074,301.35939108654,294.170734189383,-0.067805428204416,6800176.3996765,12625378.4713045,11650932.3139182,17378681.9215968,0.943889592520817,0.00835059712273049,25,36,11,10,65,54,2,2,13,12
2016-11-21,"MAR-030",36.624573,-15.317267,2.6233051557631,2.20860499098821,1.75794225035001,297.987142323845,301.794637503123,294.218032584281,-0.0959512623502278,7985816.85074695,12631177.3637099,13050465.6822059,17387797.5713,0.725859490638304,0.000175730409683756,25,36,11,10,65,54,2,2,13,12
2016-11-22,"MAR-030",36.624573,-15.317267,1.80958046785915,2.21488862193396,1.76424352709624,299.872449298043,303.399297863048,293.58939664394,-0.133289445360198,11152848.6540827,12718426.9524057,15886114.4117315,17394372.6730655,0.46417835289091,0.000233213440894199,25,36,11,10,65,54,2,2,13,12
2016-11-23,"MAR-030",36.624573,-15.317267,1.8240321031363,2.22119995431989,1.77053007461214,297.942778719784,301.070911558061,294.955403072035,-0.0726409890988341,7986347.59183923,12643884.3653121,12998316.9688554,17403016.217173,0.686131414707094,0.0105706437079045,25,36,11,10,65,54,2,2,13,12
2016-11-24,"MAR-030",36.624573,-15.317267,1.26160155403042,2.22751719730467,1.77684238648382,297.934263784726,302.669825249818,294.288263132292,-0.0708654759657572,10357834.9096791,12704364.5703996,15118320.7649276,17394098.8206858,0.680499392163744,0.0067731833637307,25,36,11,10,65,54,2,2,13,12
2016-11-25,"MAR-030",36.624573,-15.317267,1.25141919271102,2.2338463498116,1.78316307877965,299.352827669178,304.10513247477,293.500215797319,-0.102229299093763,11868141.8194803,12774427.5012589,16521148.66098,17399682.7247341,0.372209421207636,0.000930021394660283,25,36,11,10,65,54,2,2,13,12
2016-11-26,"MAR-030",36.624573,-15.317267,1.06789510001737,2.24013637085405,1.78947083782773,298.618167878633,303.885365217897,293.181520926875,-0.0938214803293796,10389456.5349366,12708908.8614286,15060963.186181,17423060.8964644,0.74954730186827,0.00143443944916855,25,36,11,10,65,54,2,2,13,12
2016-11-27,"MAR-030",36.624573,-15.317267,1.88677116714062,2.24646402200027,1.7957558218919,298.502526767036,303.738923537843,294.160111944957,-0.0927325335103795,9820544.62502861,12744244.4174385,14513841.0627928,17421673.7978118,0.990851937191949,0.00166843867124762,25,36,11,10,65,54,2,2,13,12
2016-11-28,"MAR-030",36.624573,-15.317267,2.08117600408955,2.25277988020021,1.80210184763187,297.380569452633,302.546660774593,293.9679321412,-0.0733419287014187,8810796.01666336,12679618.1993194,13637341.2796606,17436787.6302931,0.844748701671931,0.00281077698949778,25,36,11,10,65,54,2,2,13,12
2016-11-29,"MAR-030",36.624573,-15.317267,1.26255677318517,2.25908503220184,1.80840223244068,297.479927321326,302.117472393441,293.510281418778,-0.0578948214215416,8400560.67996277,12622511.2756016,13436534.7671555,17450633.8539667,0.61759851270861,0.00658545237153766,25,36,11,10,65,54,2,2,13,12
2016-11-30,"MAR-030",36.624573,-15.317267,0.873915992838994,2.26539465724012,1.81467906302335,299.29155301186,302.872339041167,293.920816168148,-0.0941055646076912,9609282.6436757,12763676.2307845,14276263.7830711,17413117.722552,0.446004303175499,0.00113803091423633,25,36,11,10,65,54,2,2,13,12
2016-12-01,"MAR-030",36.624573,-15.317267,1.1274934176909,2.27168117277914,1.82099075088034,299.745901309458,303.930850205151,294.527462927492,-0.115048688972938,10694721.5879633,12780672.3300932,15309980.7630354,17426816.5957304,0.348391904333186,0.000453407742278502,25,36,11,10,65,54,2,2,13,12
2016-12-02,"MAR-030",36.624573,-15.317267,1.57461658832453,2.2780288107123,1.82733150462755,300.149354019248,304.342941932643,295.175408204705,-0.125575982948525,10395545.0538813,12872932.862039,14949333.9941709,17417118.407642,0.465741178744551,0.000345038415936966,25,36,11,10,65,54,2,2,13,12
2016-12-03,"MAR-030",36.624573,-15.317267,1.14831505433235,2.28434117132542,1.83362696918919,298.215744814173,302.889945580722,294.198942381345,-0.0803543048577119,9593888.15772206,12775953.1648482,14363270.07645,17432109.2833229,0.90480114344427,0.00638389124630254,25,36,11,10,65,54,2,2,13,12
2016-12-04,"MAR-030",36.624573,-15.317267,0.890335870681971,2.29063421883911,1.83990990673353,298.265856852192,302.610830969702,293.977128088288,-0.0805776543822102,9497982.28312453,12744401.2849709,14374206.0321365,17439079.2703523,0.81154405668391,0.00277724753636482,25,36,11,10,65,54,2,2,13,12
2016-12-05,"MAR-030",36.624573,-15.317267,1.30359654135747,2.29694836255093,1.84622757054016,297.46522499259,302.423125227868,293.967446876642,-0.0629546993281049,9507963.19899898,12692343.509377,14278217.4799261,17458855.6600186,0.726892049298318,0.00547518932517219,25,36,11,10,65,54,2,2,13,12
2016-12-06,"MAR-030",36.624573,-15.317267,1.05112313802787,2.30327950150463,1.85256930641198,296.074571444092,301.180372640189,293.30999385013,-0.0473768515898924,7819587.37808433,12675373.22082,12675906.5264828,17453332.541956,0.964030844510908,0.0252017542641848,25,36,11,10,65,54,2,2,13,12
2016-12-07,"MAR-030",36.624573,-15.317267,1.02063829078519,2.30959097763126,1.85884878051957,295.805456609748,300.392681995971,293.226744767706,-0.0400405456630563,6635286.59869074,12672098.7584271,11456158.7924252,17457150.204996,0.97846886301558,0.00915024807460686,25,36,11,10,65,54,2,2,13,12
2016-12-08,"MAR-030",36.624573,-15.317267,1.8978463022474,2.31587576207282,1.86514654105168,296.109514551417,298.618562038114,293.077411427094,-0.0603244137843808,5266252.64706331,12768692.990707,10167413.2202097,17446002.6204813,0.963527281420557,0.00122457750967821,25,36,11,10,65,54,2,2,13,12
2016-12-09,"MAR-030",36.624573,-15.317267,1.70672989742191,2.32220483618985,1.87147523501647,298.782039769058,302.613405822891,293.119437704423,-0.0940508593303658,11265565.7494087,12773405.4388476,15792261.0764043,17448448.8516015,0.716422769190077,0.00355009947302919,25,36,11,10,65,54,2,2,13,12
2016-12-10,"MAR-030",36.624573,-15.317267,2.03859050260822,2.32853954817094,1.87779091284202,299.21768384366,303.693516865597,294.04579425685,-0.1128263905213,11909044.9799643,12848941.0421009,16489014.5415592,17439258.5871546,0.571049445826276,0.00197735819137638,25,36,11,10,65,54,2,2,13,12
2016-12-11,"MAR-030",36.624573,-15.317267,1.10861823339824,2.3348350855343,1.88408569688614,299.180508589783,302.722677626694,294.86963409768,-0.1086585213769,10233002.1210688,12825055.7241085,14933021.8216776,17442209.3941068,0.939605491380933,0.00325597948432301,25,36,11,10,65,54,2,2,13,12
2016-12-12,"MAR-030",36.624573,-15.317267,1.37790413677587,2.34112641995691,1.89035929904655,299.086771470797,302.770592763019,294.03050197217,-0.0943175845224007,10930486.4673371,12765611.9570903,15659683.5485023,17455033.9030412,0.672202045788636,0.00156359926998273,25,36,11,10,65,54,2,2,13,12
2016-12-13,"MAR-030",36.624573,-15.317267,1.1093870876235,2.34745584069703,1.89671702816651,298.039567404256,302.038615921559,293.694237905724,-0.0721149278756113,9503789.71205347,12737328.6848458,14265406.9716326,17455492.6213053,0.777074145850182,0.00333197278785655,25,36,11,10,65,54,2,2,13,12
2016-12-14,"MAR-030",36.624573,-15.317267,1.24058564831309,2.35377280334088,1.90300129011219,298.247275987567,302.481671000917,294.45074725815,-0.0728248188458217,9014234.84595547,12724435.5018693,13830712.8131476,17454423.2969649,0.859945879684027,0.00102562926405071,25,36,11,10,65,54,2,2,13,12
2016-12-15,"MAR-030",36.624573,-15.317267,0.628215242606023,2.35893414572918,1.9084349753297,298.285144936571,302.619395103546,294.067758570397,-0.0756165874328306,7905577.41400516,12699341.1207178,12804999.4397937,17454505.7069873,0.598015503639388,0.00132407831828809,25,36,11,10,65,54,2,2,13,12
2016-12-16,"MAR-030",36.624573,-15.317267,1.33284528073765,2.36268988276501,1.91288310757885,298.882451349111,303.060162049797,293.998773448367,-0.084540177391472,10849967.1447362,12728954.8005432,15617045.5068439,17452816.4773168,0.685590974521742,0.00110240984768498,25,36,11,10,65,54,2,2,13,12
2016-12-17,"MAR-030",36.624573,-15.317267,1.99765590908204,2.3664736113613,1.91728894467112,297.529399686698,301.960067077975,294.306240252052,-0.063932913986963,7483509.52881754,12672096.7378267,12393131.3125296,17469642.3315276,0.999361644769302,0.0023441777760405,25,36,11,10,65,54,2,2,13,12
2016-12-18,"MAR-030",36.624573,-15.317267,1.60665060213278,2.37028512754905,1.92168920754262,297.215069009737,301.529818882614,294.5595728677,-0.0594786328155946,6111766.47759144,12642050.4903484,10963916.366777,17475886.2423512,0.998702943555155,0.00763937010750596,25,36,11,10,65,54,2,2,13,12
2016-12-19,"MAR-030",36.624573,-15.317267,2.21253290903251,2.3740204659793,1.92608374251808,297.71254625252,301.78653400761,293.842243439704,-0.0624111567272979,7123577.96066104,12606226.6766362,12204064.6303999,17476491.2290296,0.971970864551702,0.00411301319284784,25,36,11,10,65,54,2,2,13,12
2016-12-20,"MAR-030",36.624573,-15.317267,2.19268053584209,2.37782333024994,1.93049326222839,297.768946698146,302.422878839859,294.546738027378,-0.0636598947147623,8999758.30338914,12655907.0914501,13905794.814582,17471850.0028993,0.975093973011053,0.00045995325327134,25,36,11,10,65,54,2,2,13,12
2016-12-21,"MAR-030",36.624573,-15.317267,2.7631753458118,2.38159118341578,1.93490872963693,298.487722341987,303.000794997044,294.64765102262,-0.0965229087670931,9931785.77681473,12819754.8740329,14736148.2431142,17432326.0198068,0.920910075839653,9.8726749529314e-06,25,36,11,10,65,54,2,2,13,12
2016-12-22,"MAR-030",36.624573,-15.317267,1.81730156472739,2.38535197279742,1.93936096361846,299.478862980565,304.262108640432,295.788962053659,-0.0972216019153161,11255018.0351273,12753913.6715853,15981534.4730746,17443448.9469428,0.637940681285256,0.000744578402971534,25,36,11,10,65,54,2,2,13,12
2016-12-23,"MAR-030",36.624573,-15.317267,1.79392170265662,2.38917509348522,1.94374993880931,300.742570198663,304.408337328207,293.948114422122,-0.13037442411512,11896228.3961973,12895958.6113866,16479877.9319122,17403817.7011277,0.147989053860905,5.89926432412145e-05,25,36,11,10,65,54,2,2,13,12
2016-12-24,"MAR-030",36.624573,-15.317267,1.86020900178265,2.3928948776508,1.94818030619846,300.599811155583,305.110065213801,294.873509998213,-0.129101968960342,12243076.6818549,12869801.0321517,16837338.5256283,17409709.7013108,0.173190097609856,2.74214727759223e-05,25,36,11,10,65,54,2,2,13,12
2016-12-25,"MAR-030",36.624573,-15.317267,1.44208233478068,2.39671313195539,1.95257899242388,299.523376900102,304.108928648812,295.341276301455,-0.105312811064179,10887463.3103932,12721926.6213969,15704657.6521752,17442568.2503777,0.528240225026577,0.00130996382780566,25,36,11,10,65,54,2,2,13,12
2016-12-26,"MAR-030",36.624573,-15.317267,1.70961425334839,2.40051051591791,1.95697256157362,298.532100489762,303.180325187597,294.63169423168,-0.0791512252855794,10220563.7821556,12715694.9347657,14950349.1715014,17429390.3619856,0.695728360774978,0.00291161852015507,25,36,11,10,65,54,2,2,13,12
2016-12-27,"MAR-030",36.624573,-15.317267,1.81670062041347,2.40426196308559,1.96141759454981,298.087195352334,302.580772111296,294.066583543983,-0.071264064611763,9771215.13350525,12694013.3201898,14527543.0962721,17430916.8205332,0.403802918631326,0.00464033703957331,25,36,11,10,65,54,2,2,13,12
2016-12-28,"MAR-030",36.624573,-15.317267,0.920199068156728,2.4080812875288,1.96582035689508,298.680870167916,302.088074609212,294.106403085566,-0.0799466416325936,8499517.93642898,12662242.0845681,13511783.7742817,17433005.1524575,0.485771799449641,0.00179555919517349,25,36,11,10,65,54,2,2,13,12
2016-12-29,"MAR-030",36.624573,-15.317267,1.48878446682646,2.41180776541614,1.97026523619601,300.185212267729,304.519481648516,294.344519948442,-0.119868564501311,10966211.0831489,12755300.3688523,15652532.8676545,17412907.7246578,0.306260459107117,0.000707044938041631,25,36,11,10,65,54,2,2,13,12
2016-12-30,"MAR-030",36.624573,-15.317267,1.94536838933972,2.41560908765645,1.97465668198829,300.316606911703,303.835314821353,294.382266845256,-0.156085932577458,10840509.6327041,12896780.6050692,15401224.3871027,17369165.1050921,0.342441975798453,6.45015811377748e-05,25,36,11,10,65,54,2,2,13,12
2016-12-31,"MAR-030",36.624573,-15.317267,2.19366063676279,2.41938031220912,1.97906928436222,299.653174851843,302.958132780057,294.698359513438,-0.119412668808144,9726323.78655029,12813235.889094,14507656.2953016,17382441.7519113,0.340009359152386,0.000759946511025452,25,36,11,10,65,54,2,2,13,12
2016-01-01,"ZIS_1405",23.40056,-13.59615,0.964245232146408,3.80542248499206,1.77294494937188,297.42445343747,302.949759930931,292.615706486586,-0.0638427701530968,10897607.7005478,12836929.379946,15468065.2632414,17345151.380831,0.312024730542882,0.00150622675107537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-02,"ZIS_1405",23.40056,-13.59615,0.932062622510951,3.80230725696897,1.77211134770602,298.172375951077,303.53093348182,292.715668527912,-0.0737833823923057,11658375.8861032,12847729.1790091,16189315.306792,17347746.6500237,0.171103362682414,0.000198399678795608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-03,"ZIS_1405",23.40056,-13.59615,0.228350801949864,3.79920500953802,1.77126247289255,296.440672697836,302.18757914858,292.631687325607,-0.045822962984435,10277675.2402606,12730650.0949445,14942822.5593823,17378389.0546747,0.619552998743636,0.00754758595798163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-04,"ZIS_1405",23.40056,-13.59615,1.17998852368508,3.7961094533452,1.77042926271054,296.613425276549,301.802773700965,292.584363483949,-0.0479461153196207,10790218.7456091,12729120.0366228,15526533.9319122,17379990.6709597,0.759422733584606,0.00380279942434031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-05,"ZIS_1405",23.40056,-13.59615,0.946700573969627,3.79299751273084,1.7696130443554,297.05078590636,302.43460343371,290.93878650594,-0.0760738613522877,10161351.8421559,12987604.6874704,14719669.8130102,17323614.3070514,0.751593344828814,1.91932540729856e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-06,"ZIS_1405",23.40056,-13.59615,1.35717402338219,3.78986702102902,1.76877100793575,297.343408093659,302.170494709309,291.878068769198,-0.0744135350568131,11073432.932782,12959497.2426106,15535438.1871729,17333442.2432667,0.886226532179716,0.000759538573063854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"ZIS_1405",23.40056,-13.59615,1.40964489665835,3.78679958057868,1.7679242625336,297.406125982203,302.802472225497,293.763690536765,-0.0757927368839317,9980193.57087269,12875526.1057482,14604407.3257748,17363894.1138053,0.819471360485048,1.39112200255413e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"ZIS_1405",23.40056,-13.59615,1.32163500773042,3.78365041810897,1.76710340132289,297.181108079066,303.669859790195,293.068035647355,-0.0574819373609542,10655628.4253735,12811930.4836342,15250680.2867563,17375677.0203714,0.614388933819602,0.00180042406492274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-09,"ZIS_1405",23.40056,-13.59615,0.226593038539687,3.78055665588076,1.76624052607237,295.725361453959,299.811140441499,292.953924995215,-0.0310829139100823,8018045.52137091,12707150.56219,12862114.1207025,17384656.4079777,0.97794495394178,0.00537472947961962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-10,"ZIS_1405",23.40056,-13.59615,1.29004019983333,3.77745316228317,1.76542719851962,295.448495119281,298.972480457611,291.981253450801,-0.0318534092200951,8130066.07699937,12778858.5048754,12798617.6085941,17369483.6079532,0.994565079171308,0.00583599312008249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-11,"ZIS_1405",23.40056,-13.59615,1.13318175596334,3.77436461787332,1.76457206493194,295.852429431268,300.116266440114,291.402359842827,-0.0411831738998336,8829057.91610334,12764211.9633162,13548750.3805411,17374268.4637053,0.796050590287845,0.00163495527703481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-12,"ZIS_1405",23.40056,-13.59615,0.82669519534715,3.77125069220925,1.76374414614613,295.679793699228,301.198764307111,291.499855887998,-0.036163015203977,9533031.81627577,12737219.2784704,14210713.6398456,17384050.417347,0.865922512322036,0.00189527121267346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-13,"ZIS_1405",23.40056,-13.59615,1.49664645007595,3.76813520557709,1.76293288700028,294.480820634678,298.613500795133,292.556193368525,-0.0227042758018646,6365063.28255993,12701646.1705706,11180805.6604154,17385763.2984908,0.989771056821245,0.0103014890436684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-14,"ZIS_1405",23.40056,-13.59615,1.44510973625777,3.76505924034098,1.76207248995735,295.161193085489,298.772561696314,292.284098953038,-0.0358915461238078,6716857.53193048,12682802.6253643,11721808.3103169,17377212.9949796,0.980870960686474,0.00465007580167224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
